Sample ID,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT_x,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT_y,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200_y,PH_4500_STN,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,PH_1515_norm,PH_1515_BP_norm,PH_1515_STD_norm,PH_1430_norm,PH_1430_BP_norm,PH_1430_STD_norm,Py_Devol_1430,Py_Devol_1515
ND70_04_02_150x150_29June2022_256s_sp1,1.865966771,0.003621025,1.72656,-0.103131272,-,0.337276027,0.00313335,0.409032254,0.00360462,1522.257139,0.440925374,31.21162799,0.530403684,0.391526285,0.004279788,1432.846435,0.524692315,34.39297894,0.582818347,0.007148407,0.000212746,0.007435724,9.71e-07,8.370663676,-,14.6701443,-,1.037583823,0.039571226,2.660375496,0.41347778,0.361650934,0.020700977,-0.023928902,0.062244247,-0.3,0.026957192,0.00043944,7.08e-05,0.282413108,0.022057714,-0.185858775,0.01663358,0.298950973,0.020879874,ND70-4,0.42156086,0.458242703,46.6,4.212393691733731,0.4126297261476757,4.212393691733731,0.4126297261476757,-,1.5270215762194983,0.2739102336101014,4073.556083508253,214.56963213064816,4162.633325263408,309.27952383386116,3984.478841753098,297.5007298609985,1.2953480375664013,0.3289428355841854,1.5280815186408256,0.4095178053243917,8.370663676,-,14.6701443,-,2733.639216681895,2733.639216681895,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.49167671995708156,0.4388758090128755,0.003867618025751073,0.4523185193133047,0.42009258047210296,0.004592047210300429,0.9287538814680281,0.8926105125562686
ND70_04_02_150x150_29June2022_256s_sp2,1.941985304,0.0023746,1.804573,-0.092016179,-,0.353381475,0.003197663,0.42925437,0.003688611,1522.103656,0.421397061,31.12057308,0.488578588,0.409371674,0.004493168,1432.895842,0.48763916,34.24513118,0.579656115,0.009025831,0.000744964,0.009709518,0.000357357,7.745510039,-,9.141723747,-,0.761686531,0.068147291,-0.541249777,0.7042655,0.463335933,0.021513047,-0.361672855,0.093316823,-0.166958885,0.057707256,-8.21e-05,0.000119765,0.461179562,0.036092859,-0.222243196,0.017196708,0.333513185,0.020614323,ND70-4,0.426015791,0.454666029,43.3,4.743490213210576,0.4823685605792573,4.743490213210576,0.4823685605792573,-,1.731133261907302,0.3143308858898024,4617.171145919709,258.31617382044243,4726.638066165144,372.4900391312598,4507.7042256742725,357.99462758109183,1.7696664574822962,0.4760853824705294,2.158976697418094,0.5880183882872548,7.745510039,-,9.141723747,-,2719.018702463973,2719.018702463973,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.5250185092378753,0.4956747921478061,0.004259366050808315,0.4919350935334873,0.472715558891455,0.005188415704387991,0.9609307510387568,0.9441091760123562
ND70_04_02_150x150_29June2022_256s_sp3,1.777926883,0.00277424,1.645648,-0.095997616,-,0.331573122,0.003132698,0.4098948,0.003679636,1522.318629,0.450422958,31.24752615,0.514820613,0.388482342,0.004437192,1432.927771,0.526015353,34.67417383,0.609214233,0.008456002,0.000197672,0.008937721,0.000253893,11.33690846,-,8.981498209,-,0.878425253,0.048528174,1.21298938,0.508777224,0.372696387,0.020697937,-0.079507134,0.074286338,-0.3,0.033229878,0.000205825,8.68e-05,0.339149553,0.02692308,-0.221998245,0.016708414,0.33684508,0.020697449,ND70-4,0.402861672,0.42791708,40.0,4.69894040332309,0.4983852120201354,4.69894040332309,0.4983852120201354,-,1.757518927009702,0.3237884050053323,4756.0859253416165,284.9963214423936,4883.644048894168,412.95821835244743,4628.527801789066,392.88309054724783,1.7939208154749593,0.4617195990301143,2.150359379802291,0.5885654600812578,11.33690846,-,8.981498209,-,2720.233154217275,2720.233154217275,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.53489635,0.5123685,0.004599545,0.5035770900000001,0.4856029275,0.00554649,0.9643070289397001,0.95788370961963
ND70_04_02_150x150_08042022_sp1,1.914831303,0.002881566,1.849498,-0.033257394,-,0.359109992,0.003159741,0.430471237,0.003739236,1522.250919,0.426905354,31.23386493,0.491757526,0.412700778,0.004546005,1432.387208,0.50337748,34.98571538,0.577777765,0.009351779,9.62e-05,0.008868216,3.42e-05,11.75816134,-,15.49761558,-,0.907403648,0.053007423,1.236765288,0.551924944,0.432985367,0.021465538,-0.13077829,0.078148381,-0.284495706,0.040071792,0.000228017,9.42e-05,0.423541949,0.028899123,-0.223868827,0.017032579,0.371413318,0.020878292,ND70-4,0.424989917,0.452749606,46.0,4.386850260291098,0.4325630391408151,4.386850260291098,0.4325630391408151,-,1.650001857972917,0.2967668318347078,4354.056230094296,231.81764641101427,4445.821108842774,334.2703955257374,4262.291351345817,321.28023192414935,1.719763308780679,0.4342732659254976,1.8495103600814835,0.4952479854824661,11.75816134,-,15.49761558,-,2728.8020794654253,2728.8020794654253,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.4921191369565218,0.4679035184782609,0.004064386956521739,0.46194556195652176,0.44858780217391303,0.004941309782608695,0.9710836927926456,0.950793178603009
ND70_04_02_150x150_08042022_sp2,2.183035614,0.003672051,2.100146,-0.031953198,*,0.404903378,0.003123243,0.486119035,0.003748525,1522.263368,0.377222087,31.23364684,0.437462946,0.462581537,0.004463399,1432.550934,0.451820227,34.89577273,0.511415507,0.009804767,2.22e-05,0.010414207,2.66e-05,9.148887835,-,11.91949336,-,1.037605517,0.044095508,1.496525503,0.462401363,0.406403542,0.020920433,-0.082661059,0.069428733,-0.3,0.027902062,0.000263664,7.93e-05,0.47771291,0.024765856,-0.266490134,0.016859517,0.429371337,0.020702821,ND70-4,0.470601059,0.502927987,46.0,4.058588363044993,0.3376090734963846,4.984624696525853,0.4913478324985877,*,1.8542047787817113,0.3333320875525464,4930.881255487201,262.11694098944474,5003.798636243626,375.0329110407813,4761.518676165562,358.74656494808136,1.797053776826817,0.4536869665639727,2.16469175837184,0.5800119748978414,9.148887835,-,11.91949336,-,2711.155985578689,2737.9321741043946,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.5466608554347826,0.5283902554347826,0.004074483695652173,0.5115228902173913,0.5028060184782609,0.004851520652173913,0.9829589801241821,0.9665778154437844
ND70_04_02_06032022_150x150_sp1,6.001375905,0.004426744,3.679578,-0.009182598,*,0.642770582,0.00313935,0.802014964,0.003741251,1522.447628,0.244316892,31.18185228,0.266473517,0.775660375,0.004588807,1432.939027,0.288792131,35.83575011,0.333424662,0.012792067,9.33e-05,0.018629876,5.05e-06,8.681279845,-,13.86613223,-,1.457970041,0.035285743,0.428071449,0.374063797,0.571450534,0.021255378,-0.217271432,0.062257681,-0.3,0.007210673,9.34e-06,6.48e-05,0.917475597,0.020898252,-0.378443616,0.016592477,0.671740882,0.02070033,ND70-4,0.768965086,0.832341343,115.2,2.7626291535012006,0.2260144981685086,5.398294618831563,0.4140346507144237,*,1.1595684669481785,0.1942965112447042,3291.1312103385226,100.20510040509808,3252.1740298565187,139.70373872607814,3145.3060613514544,135.74054645574503,0.9236312750242466,0.2241813462550333,1.5255060377381229,0.3949347907244134,8.681279845,-,13.86613223,-,2697.29023143121,2775.1977145514775,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.3612592634548611,0.34809677256944443,0.0016238068576388892,0.3337522074652778,0.33665814887152773,0.0019916697048611115,1.008706882954631,0.9635649733669424
ND70_04_02_06032022_150x150_sp2,5.989393391,0.00526755,6.0,0.009782965,*,0.711753063,0.003159014,0.884817222,0.00374363,1522.185849,0.210225812,31.06757567,0.237998539,0.853588861,0.004361998,1432.686979,0.243498194,35.02948048,0.282781908,0.019575062,0.000122493,0.020190102,6.22e-05,11.12416598,-,16.80431499,-,1.756039961,0.033526236,1.663794614,0.355976585,0.717288206,0.020931535,-0.390251039,0.059648977,-0.3,0.00626503,0.000193859,6.16e-05,1.010393901,0.019874873,-0.369213596,0.016678298,0.678471098,0.020647884,ND70-4,0.876144604,0.957051591,115.2,3.021771714327127,0.2463781704820678,5.402333895899699,0.4143284448717479,*,1.287545485359515,0.2155646383432221,3626.009973754627,110.17462358356104,3597.805687199885,154.6698789269064,3470.826270418449,149.6569656118627,1.4172742015962452,0.3445165580600113,1.657812120262628,0.4289337049202542,11.12416598,-,16.80431499,-,2697.5995356494004,2767.5858299337197,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.4153869752604167,0.3840352526041667,0.001624839409722222,0.3802710954861111,0.37048127647569445,0.0018932282986111112,0.9742556846244071,0.9245240594349527
ND70_04_02_06032022_150x150_sp3,3.428398286,0.007001424,3.196887,0.006619557,*,0.74992661,0.00309783,0.910111927,0.003336769,1522.400113,0.206788442,31.29009009,0.23610547,0.877580009,0.003664215,1432.755067,0.245727951,35.65224452,0.262840383,0.018291808,6.64e-05,0.019921449,4.56e-05,12.8472686,-,16.20609099,-,1.544304304,0.024423879,-0.793645143,0.25003459,0.997678934,0.0200673,-0.581190076,0.038642707,-0.3,0.006219844,-0.000229105,4.37e-05,1.160210752,0.013785361,-0.441469454,0.016285289,0.760777987,0.020712805,ND70-4,0.89308961,0.973780502,115.2,2.9946567596256193,0.2404902151953507,3.091473235039232,0.237304470621113,*,1.356212171592119,0.2271791930521675,3637.3154451435994,110.36250588287614,3699.598380434649,158.79124968780255,3567.356369782224,153.1737475237122,1.3239848257713032,0.320872223455919,1.6352846469868518,0.4228601290663694,12.8472686,-,16.20609099,-,2765.4572793414936,2768.378453088185,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,0.42264778732638886,0.39501385720486115,0.0014482504340277776,0.3876256987847222,0.3808941011284722,0.00159037109375,0.9826337684076294,0.9346171186738346
ND70_05_02_100x100_256s_20231013_sp2,0.703572791,0.001614069,0.6333841,-0.045050642,-,0.214722213,0.003151069,0.381378707,0.003689102,1521.582677,0.541628178,31.0496452,0.554881108,0.388043955,0.004910465,1432.6703,0.614968961,36.83635762,0.703735627,0.014257372,1.66e-05,0.009331915,9.31e-05,10.99868325,-,10.09426373,-,0.544605081,0.013496109,3.0,0.116036058,0.036082492,0.020505388,0.346712751,0.027710619,-0.227423711,0.03121753,0.000617778,2.07e-05,-0.053509405,0.006516048,-0.217554659,0.016796203,0.328955734,0.019927179,ND70-5,0.376732338,0.388046894,13.66,5.5847445130955915,0.5261819351010785,5.5847445130955915,0.5261819351010785,-,3.570193399144972,0.6636808446547715,13530.697665763,664.0446558741659,13413.485813280116,925.6350374063531,13647.909518245886,952.3764998706636,9.796789214397725,2.692756114202284,7.172648761118937,2.0715809049112868,10.99868325,-,10.09426373,-,2697.5276878167047,2697.5276878167047,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,1.420376625183016,1.3959689128843338,0.013503301610541727,1.3789617057101025,1.4203658674963398,0.017973883601756956,1.0300256066682547,0.9828160278999681
ND70_05_02_100x100_256s_20231013_sp3,0.681886598,0.001379785,0.6063614,-0.05006449,-,0.198154516,0.003094912,0.374745104,0.003685315,1520.89981,0.558701811,31.07612492,0.555513523,0.375820623,0.00462972,1433.24827,0.635580231,35.67722086,0.674303696,0.011932329,0.000361321,0.010731511,1.26e-05,12.2004435,-,9.868783163,-,0.52237239,0.017235928,3.0,0.16094227,0.010297264,0.020301271,0.342595125,0.030409212,-0.235465352,0.030302982,0.000577922,2.81e-05,-0.050261888,0.008596649,-0.279316872,0.016344295,0.27391187,0.019127053,ND70-5,0.370964417,0.382117801,13.66,5.402636265936578,0.5078677477034215,5.402636265936578,0.5078677477034215,-,3.2886529356961103,0.6121435481318643,13174.77619499067,645.6434765923325,13155.897472436824,908.584477477323,13193.65491754452,917.5490410611276,8.184059957791169,2.2693922174385186,8.233205688728646,2.37642142722749,12.2004435,-,9.868783163,-,2702.5056501008157,2702.5056501008157,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,1.3986742349926793,1.3716877891654466,0.013489439970717425,1.357849256954612,1.3756245351390923,0.01694626647144949,1.0130907595916405,0.9807056960426715
ND70_05_02_100x100_256s_20231013_sp4,0.659734233,0.000404103,0.5994911,-0.036579317,-,0.158582165,0.003098335,0.349067816,0.003464899,1519.835721,0.589318945,32.8832221,0.685674227,0.319323607,0.004573913,1432.834956,0.686482757,32.32215603,0.685615866,0.005900159,0.000273329,0.009586478,1.81e-06,10.47838493,-,14.26153726,-,1.6100000000000002e-31,0.004671022,-1.958335071,0.090211345,0.068000313,0.019179705,-0.324312929,0.026197421,0.036915315,0.024472211,-0.000327156,1.25e-05,0.201503142,0.006091734,-0.114879426,0.016625342,0.173022799,0.020721025,ND70-5,0.346041593,0.374413986,13.66,5.217265564070143,0.49112795919029,5.217265564070143,0.49112795919029,-,2.626931571341137,0.4906172623710095,11710.238330256736,575.802587197401,12231.357788629808,845.7870700993933,11189.118871883664,781.5617120519441,4.039128288988163,1.1306375672965767,7.34086976171953,2.116862080125223,10.47838493,-,14.26153726,-,2707.610950343809,2707.610950343809,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,1.3704757906295753,1.277700644216691,0.012682646412884335,1.2666236932650072,1.168827258418741,0.016741994875549046,0.9227896688130205,0.932304425187792
ND70_05_02_100x100_256s_20231013_sp5,0.585066249,0.001596143,0.53338,-0.030708126,-,0.182847987,0.003151738,0.313389331,0.003760426,1522.477865,0.618361166,30.53411091,0.633984535,0.303955308,0.004277798,1433.282629,0.763552213,37.66902823,0.84708937,0.002760299,0.000140358,0.0026643,0.000121245,11.02226695,-,15.12727017,-,0.475989091,0.032325122,2.672497116,0.335806638,-0.049691052,0.021202,0.274626893,0.054831774,-0.3,0.015294128,0.000533203,5.84e-05,-0.053220751,0.018512301,-0.195806118,0.01655449,0.308693601,0.019583912,ND70-5,0.310762471,0.326787679,13.66,4.597305835447895,0.433189905861131,4.597305835447895,0.433189905861131,-,3.009601731218156,0.5610034661791193,10746.99319865567,530.141114088201,10911.224609462432,758.2932791991535,10582.761787848907,741.0733473200277,1.8776060982288436,0.5270518875282904,2.027197169100426,0.5939349392747383,11.02226695,-,15.12727017,-,2724.970686041206,2724.970686041206,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,1.1961481661786237,1.1471058967789165,0.013764370424597364,1.137490743045388,1.112574333821376,0.01565811859443631,0.9780952861582825,0.958999837322508
ND70_05_02_100x100_256s_20231013_sp6,0.641250294,0.000102679,0.5907791,-0.026907657,-,0.157194799,0.00309306,0.337156105,0.00346071,1519.800388,0.621389208,32.46937824,0.694885617,0.322095372,0.004577224,1432.822536,0.701600092,32.96142064,0.701511663,0.004734249,9.71e-06,0.003565373,7.75e-05,8.803287148,-,4.028134754,-,2.54e-29,0.019440161,-1.80062008,0.215001436,0.145332159,0.019345593,-0.392492666,0.03601497,0.096203994,0.029046396,-0.000373394,3.54e-05,0.210727255,0.011657145,-0.112747601,0.016415918,0.155266705,0.020198974,ND70-5,0.353555942,0.376002432,13.66,5.063096974232909,0.4775167353065689,5.063096974232909,0.4775167353065689,-,2.599844272004725,0.4849296875295488,11531.89613350347,567.3453097397858,11795.344627302486,816.9333425726236,11268.447639704453,787.4914067645781,3.235860367466808,0.8905026285860523,2.725888925898667,0.789142965808678,8.803287148,-,4.028134754,-,2711.886549117692,2711.886549117692,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,1.3762900146412884,1.2340999450951682,0.012667313323572476,1.2941286310395315,1.1789728111273792,0.016754114202049784,0.911016712597069,0.8966859687758614
ND70_05_02_100x100_256s_20231013_sp7,0.6416258,0.000957136,0.5822322,-0.035144888,-,0.158415719,0.003058449,0.336984509,0.003464854,1520.086328,0.64374926,32.46974086,0.704637589,0.328694535,0.004657905,1432.673047,0.71708737,33.69771904,0.719569482,0.01042015,9.82e-05,0.010516531,9.45e-06,12.19111081,-,9.1366738,-,2.4500000000000002e-33,0.013731664,-2.035433334,0.160941449,0.292077894,0.019325526,-0.369701815,0.031558138,0.042033093,0.027551055,-0.000350536,2.59e-05,0.199932278,0.009158303,-0.119703808,0.016423781,0.169531725,0.020659229,ND70-5,0.35950474,0.376125437,13.66,5.0662243774727544,0.4767782426381328,5.0662243774727544,0.4767782426381328,-,2.6201211223274723,0.4891084540171487,11644.703344961494,573.476971697547,11789.719608936664,817.6469329956634,11499.68708098632,804.3362737265686,7.1224036133689514,1.962287163648712,8.040621586851467,2.320307235959658,12.19111081,-,9.1366738,-,2711.799546717471,2711.799546717471,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,1.3767402525622257,1.2334718484626646,0.01268248169838946,1.3159031478770131,1.2031278733528552,0.01704943265007321,0.9142981953450741,0.8959365037573885
ND70_06_02_chip3_100x100_256s_sp1,1.339522262,0.002372534,1.246077,-0.060725374,-,0.414668449,0.003073569,0.826450287,0.003847404,1508.695303,0.375566231,33.10911224,0.31928368,0.868409869,0.00566367,1430.12596,0.338056591,31.05624878,0.272450452,0.009225223,9.36e-05,0.005056525,0.000103085,9.949953003,-,14.13450479,-,0.122796674,0.024810503,-2.649953992,0.253954022,0.497647353,0.01967105,-0.56107274,0.038749925,-0.284130808,0.02151705,-0.000440364,4.36e-05,0.337159803,0.013583515,-0.194319564,0.015834505,0.344662086,0.016835007,ND70-6,0.983084884,0.924794055,25.0,5.879108317771063,0.8680627087758997,5.879108317771063,0.8680627087758997,-,3.9064574304680098,0.8830595245204269,16057.318185784454,1500.145375009105,15659.787831004838,2065.2658222321757,16454.848540564068,2176.332159428907,3.6607951438606183,1.171569301223474,2.225872123699099,0.7380973527599503,9.949953003,-,14.13450479,-,2689.985608607226,2689.985608607226,0.6344728723812899,0.2257127454112143,61.03648638884806,7.125606567487878,28.43602893844183,8.205399901166132,345.37608679113436,12.85554867110772,0.6750757346061262,0.2852024405788004,0.6085594342952159,0.2651470638491266,1.84958811,1.6529005740000002,0.007694808,1.9661697679999999,1.736819738,0.01132734,0.8833518683214745,0.8936587368092457
